id,name,host_id,neighbourhood_cleansed,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365
707594755590782517,Pure Berlin:stylisch/neu/2Zimmer/Mauer/Center,476321564,Karl-Marx-Allee-Süd,52.506,13.43906,Entire home/apt,180.0,1,56,2024-11-17,2.09,164
802054834712131711,Sonnige zwei Zimmerwohnung 90qm,53597265,Grunewald,52.48384212392161,13.275006744206644,Entire home/apt,96.0,92,0,,0.0,365
3187735,Stylish. Central. Balcony.,13174855,Prenzlauer Berg Süd,52.53325,13.43314,Entire home/apt,87.0,3,704,2024-12-16,5.49,278
50259416,Gemütliche 2-Zi-Wohnung in Charlottenburg,73682247,Otto-Suhr-Allee,52.51811,13.30694,Entire home/apt,92.0,2,102,2024-12-14,2.64,338
1173397423856896096,Cozy and Modern Bedroom,152160619,Buchholz,52.61308400850542,13.42689186540652,Private room,47.0,92,0,,0.0,0
1181089582358885513,1-bed at Potsdamer Platz +Gym,376961462,Südliche Friedrichstadt,52.5057254,13.380306,Entire home/apt,63.0,92,0,,0.0,365
254788,Cosy Flat in Kreuzberg 36!,1171000,Südliche Friedrichstadt,52.49738,13.41322,Entire home/apt,60.0,95,106,2024-09-28,0.67,214
1607008,Central Apartment Bright and Light,286494,Prenzlauer Berg Südwest,52.53096,13.41689,Entire home/apt,93.0,1,547,2024-11-22,4.04,343
18155257,Cozy room in apartment in the heart of Berlin!,24374565,Frankfurter Allee Süd FK,52.51205,13.46729,Private room,90.0,5,79,2024-07-06,0.84,354
50086380,"Two room suite in Berlin, with private entrance",284837787,Kurfürstendamm,52.50336,13.32771,Private room,32.0,92,1,2021-09-15,0.03,265
36612997,Ferienwohnung im grünen Norden von Berlin,9352702,Buchholz,52.60041,13.42112,Entire home/apt,80.0,2,118,2024-11-03,1.98,337
11953265,sonnige City-West Wohnung am See,63838688,Grunewald,52.49533,13.2842,Entire home/apt,60.0,95,3,2019-07-28,0.03,262
1202735650858409750,Spacious room in Friedrichshain,204468644,Frankfurter Allee Süd FK,52.50599,13.46863,Private room,65.0,1,5,2024-10-20,1.09,64
792662996484986636,Biesdorf-verkehrsgünstig und ruhig,493330777,Biesdorf,52.50112720000001,13.5558806,Entire home/apt,122.0,2,4,2024-08-19,0.18,357
12047079,"Downtown Apartments Torstr I, 1BR up to 4ppl",64507506,Brunnenstr. Süd,52.53002166748047,13.404840469360352,Entire home/apt,145.0,3,84,2024-11-28,1.09,311
839919420344071044,"BIG 7RMS City Central,1ALocation",167881332,Tiergarten Süd,52.504969635423954,13.34726631911206,Entire home/apt,426.0,2,88,2024-11-17,4.2,127
598998022672512680,Oase - kleiner Ruhepol in der City,14353408,MV 2,52.60656,13.32864,Private room,40.0,3,25,2024-10-20,0.83,230
38283513,Gem of Neukölln,4486672,Reuterstraße,52.48113,13.43668,Entire home/apt,100.0,5,20,2024-08-20,0.31,13
1863324,Beautiful Apartment in Berlin,9717672,Albrechtstr.,52.45529,13.34999,Entire home/apt,68.0,92,159,2023-03-20,1.22,41
15616319,"Topcentral w. garden 110m², 3 rooms up to 6 guests",2264025,Brunnenstr. Süd,52.53161,13.40552,Entire home/apt,180.0,3,27,2024-09-08,0.32,23
50713075,"Einzelzimmer 2, Apple City Hotel",356881506,Moabit West,52.52706527709961,13.341093063354492,Private room,93.0,1,80,2024-11-23,1.9,65
43483322,Apartment Hotel Wittenau,346755219,MV 2,52.59984,13.3329,Private room,69.0,1,43,2023-10-08,0.77,68
17020147,Beautiful apartment in the center/ Winsviertel,64166708,Prenzlauer Berg Süd,52.53202,13.42343,Entire home/apt,223.0,5,42,2024-09-27,0.44,198
40526770,Mobilierte Zimmer in Berlin-Rudow,280631274,Rudow,52.42415,13.4987,Private room,70.0,5,31,2024-07-22,0.52,354
1099451853748711663,Apartment in Berlin Wannsee (4),101590322,Zehlendorf  Südwest,52.42126875149377,13.190351575613022,Entire home/apt,89.0,5,0,,0.0,0
907683064086815377,Numa | Medium Room near Ostkreuz,518507523,Frankfurter Allee Süd FK,52.5091512,13.4663866,Entire home/apt,52.0,1,61,2024-11-02,4.05,315
845392024323566199,[SR] Top-Apartment Friedrichshain nahe «Boxi»,909226,Frankfurter Allee Nord,52.5166249,13.4704173,Entire home/apt,260.0,3,29,2024-10-31,1.4,324
37926221,"Pure Motion Studio, 36 qm",210700814,Brunnenstr. Süd,52.53148,13.38848,Entire home/apt,240.0,7,9,2024-12-14,0.17,350
1188228734883325164,Luxury Apartment - Berlin City West,586029116,Schmargendorf,52.4708643,13.2790659,Entire home/apt,127.0,1,2,2024-12-15,2.0,361
886659761891310628,Magical maisonette apartment,20676605,Frankfurter Allee Süd FK,52.5110278,13.4680432,Entire home/apt,121.0,3,11,2024-11-24,0.6,67
21879026,Tilda - Apartment,159603007,Helmholtzplatz,52.54303,13.41809,Entire home/apt,92.0,2,210,2024-12-05,2.45,212
811357258381829850,"Blueground | Charlottenburg, nr KaDeWe",434485440,Düsseldorfer Straße,52.49972,13.30854,Entire home/apt,82.0,90,0,,0.0,20
29140541,Lovely Cosy Room,219587159,Schöneberg-Nord,52.4936,13.36373,Private room,42.0,3,223,2024-12-15,2.99,228
38799214,Rockchair | SC 6 - Cozy Family Business 4 Br 2 Bth,155105708,Schloß Charlottenburg,52.511,13.28853,Entire home/apt,204.0,1,61,2024-11-19,1.1,357
13215295,Cosy room in house with garden centrally quiet,23179173,Barstraße,52.4893,13.31117,Private room,51.0,5,256,2024-12-15,2.49,38
564988684160722112,Apartment Hotel Wittenau,346755219,MV 2,52.59916,13.33173,Private room,70.0,1,14,2024-11-30,0.47,69
1051291868189275578,"Spacious, Stylish, Sunny, Central city Apartment",431737249,Frankfurter Allee Süd FK,52.49915801437034,13.466300435810563,Entire home/apt,176.0,1,51,2024-12-15,4.65,329
648925256948041639,Schöne Unterkunft (EZ) mit Arbeitsplatz und Garten,446337672,Buckow,52.4223529,13.4122075,Private room,85.0,2,11,2024-10-05,0.39,178
17497917,BERLIN MITTE - hotspot - central & calm,5937313,Alexanderplatz,52.52438,13.41012,Entire home/apt,156.0,2,153,2024-10-11,1.63,13
17687950,2 Room Apartment in Berlin old building,1275576,Moabit West,52.52402,13.33733,Entire home/apt,60.0,2,181,2024-11-25,2.0,226
691906951861326432,Wunderschönes Zimmer in großer Neubauwohnung,5174001,Osloer Straße,52.55179,13.3862,Private room,95.0,2,17,2024-11-16,0.67,44
1126697438171100092,primeflats - Apartment Langhans Weißensee,438513826,Weißensee,52.55342071063442,13.43656950628786,Entire home/apt,59.0,1,17,2024-12-03,2.18,300
1025429084697518957,King Size Bed | Central | Cozy | Stylish Room,451902651,Alexanderplatz,52.51508893662689,13.4233273903168,Private room,28.0,1,99,2024-12-17,7.84,156
1237646448319298661,Big room with access to balcony / Neukölln,10177675,Rixdorf,52.47905739999999,13.4459943,Private room,80.0,3,6,2024-11-10,2.34,326
51517025,Central ALEX quiet 2-room modern flat with balcony,64445553,Alexanderplatz,52.5237313865308,13.41370745285359,Entire home/apt,85.0,4,38,2024-11-22,0.94,6
355494,2-room-holiday-apartment,1799516,Blankenburg/Heinersdorf/Märchenland,52.57917,13.44359,Entire home/apt,78.0,3,166,2024-09-29,1.2,188
1126044300318752074,Ferienwohnung für 8 Freunde,570213059,Britz,52.44963012039005,13.437856151501515,Entire home/apt,207.0,2,11,2024-11-30,1.55,250
1075219626995241548,Exlusive studio with Consierge,313797108,Karl-Marx-Allee-Süd,52.5052259,13.4401188,Entire home/apt,65.0,90,0,,0.0,287
968665949243447955,"Exklusives Loft in Altstadtvilla, 3 ZKB, 92qm",120060826,Kölln. Vorstadt/Spindlersf.,52.44548,13.57022,Entire home/apt,607.0,1,0,,0.0,250
29095645,Berliner Altbauflair direkt am Görlitzer Park,5613380,südliche Luisenstadt,52.49793,13.43445,Entire home/apt,250.0,3,55,2024-09-15,0.73,6
44373046,Zimmer mit Aussicht-for longer stay up from 4 days,211464669,Prenzlauer Berg Nordwest,52.55035,13.40529,Entire home/apt,102.0,4,37,2024-12-01,0.7,31
24711562,Spacious Flat in Grunewald Villa,186772971,Grunewald,52.48518,13.26749,Entire home/apt,110.0,92,79,2023-07-20,0.98,354
1174770974893135749,Ferienzimmer Naturgebiet Köpenick,99506045,Allende-Viertel,52.448201502217934,13.59756112974588,Private room,46.0,5,23,2024-12-01,4.18,42
801250192309380119,Kiez-Wohnung am Alexanderplatz!,208161450,Alexanderplatz,52.5276,13.40674,Entire home/apt,80.0,3,38,2024-12-13,1.83,30
885458327248296313,renovated 2 bedroom apartment in Kreuzberg,1725487,südliche Luisenstadt,52.4956895,13.4291344,Entire home/apt,95.0,92,0,,0.0,238
1313875532670221033,2 Bedroom-UrbanApartment-Berlin,432294516,Moabit West,52.528919305192815,13.342418299006257,Entire home/apt,184.0,1,0,,0.0,361
1276200671317589093,"Beautiful room, high ceilings",138524139,Otto-Suhr-Allee,52.51866,13.31373,Private room,31.0,92,0,,0.0,365
1108067924080740751,"Studio ""green forest"" in the middle of huge park",563965124,Tiergarten Süd,52.51375,13.33855,Entire home/apt,47.0,1,50,2024-11-30,5.42,34
3568512,"Spacious 4-room appartment, calm and green",17966717,Frankfurter Allee Nord,52.51993,13.46183,Entire home/apt,183.0,92,24,2024-10-06,0.19,19
1086010154298013451,SMARTments - Temporary living in Berlin-Karlshorst,148226214,Karlshorst,52.48079569999999,13.5255529,Private room,104.0,1,0,,0.0,364
1273814853420840203,Spacious 3 Bedroom Apartment Online Check-In,533768179,Prenzlauer Berg Ost,52.5338621,13.4437448,Entire home/apt,140.0,1,4,2024-12-06,2.35,335
48387556,bright and spacious 250m² Loft in Crellekiez,284974503,Schöneberg-Nord,52.48883,13.36283,Entire home/apt,124.0,5,82,2024-10-25,1.79,179
1117418824135366013,Stadtflucht Homes Studio 5.4.1,501025957,Brunnenstr. Nord,52.544786525405605,13.367345859833147,Entire home/apt,169.0,2,29,2024-12-16,3.28,319
28325360,SMARTments - Temporary living in Berlin-Karlshorst,148226214,Karlshorst,52.48074,13.52555,Hotel room,144.0,7,2,2022-09-04,0.07,362
20227733,Gemütliche Wohnung im Süden Berlins.,65306406,Lichtenrade,52.38866,13.42217,Entire home/apt,100.0,3,108,2024-10-14,1.2,197
20162792,"Quiet perfect attic studio top location, terrace",105303820,Kurfürstendamm,52.50451,13.32592,Entire home/apt,165.0,4,13,2024-11-08,0.15,162
925435695409090072,31 Blue Chili - Stadtwohnung 7P zentral Karlshorst,441059765,Karlshorst,52.4834683,13.5287599,Entire home/apt,105.0,2,20,2024-09-30,1.19,304
23077467,Stylish Apartment in Centrum of Berlin 101 qm,171343957,Otto-Suhr-Allee,52.50551,13.32657,Entire home/apt,177.0,3,241,2024-12-04,2.89,157
698727,Central location,3565185,Albrechtstr.,52.45308,13.35351,Entire home/apt,145.0,2,124,2024-11-06,0.87,310
243238,Blue Jewel in Green Borough,1276585,Johannisthal,52.44612,13.49829,Entire home/apt,85.0,2,242,2024-12-15,2.02,305
1189504358448368696,Apartment moabit,28692562,Moabit West,52.52908060509631,13.325946446583409,Entire home/apt,54.0,92,0,,0.0,365
28044368,Stunning apartment  in West-Berlin,1802005,Düsseldorfer Straße,52.49845,13.31923,Entire home/apt,116.0,2,145,2024-12-02,1.89,78
35116312,"Gartenhaus ,,  Funkhaus ABBY """,22453738,Weißensee Ost,52.5598,13.4755,Entire home/apt,75.0,2,170,2024-12-02,2.52,345
1231025832693883900,"Berlin in Europa, Welcome!",326642677,Ostpreußendamm,52.419053492193015,13.32746408879757,Private room,69.0,1,0,,0.0,357
1220205338804635496,Private room with lake views in central Berlin,224414,Rummelsburger Bucht,52.49932,13.47659,Private room,78.0,4,12,2024-11-12,3.4,342
1232361221895383053,Urban Room,342119665,Otto-Suhr-Allee,52.51597,13.33324,Private room,115.0,1,1,2024-11-30,1.0,365
1302180067838594904,Cozy apartment next to canal,661447244,Reuterstraße,52.4887942,13.440368,Entire home/apt,101.0,1,0,,0.0,20
17413995,Loft over the rooftops of Berlin,718939,nördliche Luisenstadt,52.50095,13.41611,Entire home/apt,130.0,2,325,2024-12-01,3.46,257
1057037604333636639,"Blueground | Friedrichshain, fully furnished",434485440,Frankfurter Allee Süd FK,52.5096359,13.4660593,Entire home/apt,106.0,90,0,,0.0,81
944282997308254346,Perfekte Wohnung für Ruhesuchende,6827612,Moabit West,52.53254226433356,13.32847164882198,Entire home/apt,60.0,181,0,,0.0,174
927468711826067742,Miniloft Mitte Apartment Hotel: Extroverted 14,342965,Alexanderplatz,52.52809,13.37935,Entire home/apt,149.0,3,15,2024-10-14,0.89,266
1185353563869607940,Gemütliches Zimmer im Stadtzentrum,585180555,Tiergarten Süd,52.50272,13.36268,Private room,78.0,3,12,2024-12-15,2.29,130
1016796437539986353,Großes Zimmer nähe Flughafen,469763990,Oberschöneweide,52.46486424444278,13.512982923761143,Private room,28.0,30,4,2024-09-27,0.42,338
1196332550880137580,Flat.4: Süße Wohnung mit Garten.,147616944,Teltower Damm,52.412988037806834,13.251313237815792,Entire home/apt,124.0,93,0,,0.0,322
22768552,Cozy Room For Students,164771882,Ostpreußendamm,52.43575,13.32163,Private room,23.0,92,5,2023-12-17,0.07,274
1232383756713334357,Urban Room,342119665,Otto-Suhr-Allee,52.5162,13.33161,Private room,115.0,1,1,2024-11-30,1.0,365
53391764,Catalonia Berlin Mitte 4* - Double room,430351784,Alexanderplatz,52.51033899336524,13.416378754604976,Private room,100.0,1,211,2024-11-21,7.06,363
598982,Altbau Kreuzberg Wienerstrasse,1629714,südliche Luisenstadt,52.49615,13.43335,Entire home/apt,120.0,30,61,2024-10-04,0.41,234
1025263460868613348,Spacious corner room with pool access,546619390,Düsseldorfer Straße,52.49901,13.33418,Private room,193.0,1,0,,0.0,139
12510155,"Apartment, easily accessible with balcony",22675898,Johannisthal,52.43702,13.50628,Entire home/apt,61.0,92,4,2018-12-19,0.04,364
731816714179145445,limehome Berlin Luise-H.| Economy Single Suite,418270816,Tempelhof,52.464195,13.384416,Entire home/apt,63.0,1,23,2024-11-13,0.91,323
1099882841445214759,Cozy Loft bed in Schöneberg,103311238,Schöneberg-Süd,52.48127,13.34642,Private room,70.0,6,7,2024-12-17,1.38,24
792493747569291856,Großzügige Wohnung mit Balkon,249471327,Weißensee Ost,52.5530188,13.4697485,Entire home/apt,50.0,93,0,,0.0,172
28537085,Kleines (Anna 1908),213877372,Friedenau,52.46545,13.32632,Hotel room,108.0,1,73,2024-11-13,1.09,250
760566068342291010,Cozy room in the heart of Berlin,219878711,Frankfurter Allee Süd FK,52.50957,13.45465,Private room,72.0,3,41,2024-11-05,2.0,150
20369170,Cityappartment Charlottenburg 4.3,42048631,Westend,52.50993,13.2787,Entire home/apt,98.0,2,10,2020-02-16,0.11,0
1282751812674090356,Nice&bright room in Kreuzberg,5363121,Tempelhofer Vorstadt,52.492027899567184,13.393627184216893,Private room,57.0,3,4,2024-12-14,4.0,79
52762746,Urban Apartment Friedrichshain / Boxhagenerstraße,2966176,Frankfurter Allee Süd FK,52.51291,13.45488,Entire home/apt,145.0,2,201,2024-11-13,5.19,72
1199252172920627742,Stylish Altbau Apartment in the Heart of Berlin,345584931,Friedenau,52.46784,13.34063,Entire home/apt,88.0,92,0,,0.0,365
4318976,Cy Twombly in the Villa-Hufeland,939361,Buch,52.63244,13.50076,Entire home/apt,105.0,92,33,2022-11-01,0.27,323
786785762986729653,Double or Twin-Standard-Shared Bathroom,491666522,Neuköllner Mitte/Zentrum,52.46640170014077,13.441798271496848,Private room,67.0,1,80,2024-11-02,3.52,360
1039561680107587975,Family House * Berlin-Rudow,111880,Rudow,52.40910742724175,13.50225579629515,Entire home/apt,160.0,2,2,2024-10-22,0.38,33
806382086434096819,Quiet room in Neukölln - Rixdorf,17144156,Rixdorf,52.47139,13.4505,Private room,70.0,2,34,2024-10-18,1.62,80
43705458,Einzigartiges Haus am Weißensee,349128046,Weißensee,52.5522,13.46419,Entire home/apt,300.0,2,9,2021-07-31,0.16,179
53928630,Aeronaut | Stylish 2 room apartment,260167740,Neuköllner Mitte/Zentrum,52.48144,13.42631,Entire home/apt,112.0,1,7,2024-12-15,0.21,361
29877575,"Penthouse Apartment Duo,short stay",71613847,Oberschöneweide,52.46097,13.51984,Entire home/apt,78.0,3,6,2024-11-23,0.08,23
564991901409578884,Apartment Hotel Wittenau,346755219,MV 2,52.60071,13.331,Private room,53.0,1,8,2024-09-16,0.36,66
1211570100088542354,Happy days in the city,122458212,Frankfurter Allee Süd FK,52.51202727497989,13.473197892308235,Entire home/apt,144.0,2,13,2024-11-22,3.12,125
1064635560081750500,Private Room in lux. 330m² clean & cozy Apartment,528830264,Düsseldorfer Straße,52.49811677788092,13.3239825387242,Private room,67.0,2,41,2024-12-15,3.9,137
214518,Chimaysaberlin Front Room Double Bed,156897,Otto-Suhr-Allee,52.5189,13.3009,Private room,40.0,3,90,2024-09-30,0.6,308
34882152,Penthouse Apartment mit Dachterrasse/Boutiquehotel,97321466,Westend,52.51024,13.26808,Hotel room,700.0,92,0,,0.0,354
893959371661215314,Elegante Altbauwohnung (CB1),302954580,Schloß Charlottenburg,52.5111095,13.288686,Entire home/apt,199.0,5,8,2024-10-28,0.46,56
891202754620646979,Gästehaus mit Zugang zum Wasser,514685903,West 2,52.59666,13.21585,Entire home/apt,95.0,3,8,2024-10-20,0.48,365
18778094,Beautiful apartment in Berlin,36121970,Frankfurter Allee Süd FK,52.50528,13.46865,Entire home/apt,130.0,92,1,2022-09-13,0.04,358
875898662074823362,Traumhafte Dachterrassenwohnung,21821419,Prenzlauer Berg Südwest,52.5396818117187,13.4161167687866,Entire home/apt,269.0,6,11,2024-10-25,0.65,30
43823296,Zimmer mit Kingsize-Bett in Berlin-Mitte,350473296,Alexanderplatz,52.52176,13.38765,Private room,147.0,1,634,2024-12-19,11.63,338
17731812,Großes helles Altbauzimmer im Herzen von Kreuzberg,42648992,südliche Luisenstadt,52.49587,13.43687,Private room,40.0,2,109,2024-12-15,1.34,18
812470998292732329,Zentrale Wohnung nähe Zoo,14880099,Otto-Suhr-Allee,52.51214010098157,13.30948164024115,Entire home/apt,44.0,4,3,2024-02-25,0.14,40
830318261068070033,Gemütliche 2 Zimmer in Fhain,73300822,Frankfurter Allee Süd FK,52.5132169,13.4578614,Entire home/apt,105.0,4,9,2024-10-07,0.42,15
49978399,Urban Apartment for ② / Berlin,188371179,Otto-Suhr-Allee,52.52186,13.32736,Entire home/apt,90.0,2,166,2024-12-06,3.87,104
1206317288100245238,"Blueground | Kreuzberg, Furnished, Turnkey Space",434485440,südliche Luisenstadt,52.4953903,13.4329631,Entire home/apt,116.0,92,0,,0.0,206
853385596544315887,Cozy Central Kreuzberg Loft/Maisonette,500285176,nördliche Luisenstadt,52.50208202642721,13.428522121520292,Entire home/apt,106.0,2,43,2024-12-15,2.07,30
32508600,"Apartment ""Nelke""",1496069,Drakestr.,52.4456,13.31452,Entire home/apt,149.0,1,24,2024-08-23,0.34,183
44112319,Apartment an der Bucht,113091880,Rummelsburger Bucht,52.4968,13.48117,Entire home/apt,105.0,5,141,2024-12-16,2.74,156
1322780,Charming boho Charlottenburg Apt,7180371,Neue Kantstraße,52.5033,13.2944,Entire home/apt,75.0,4,230,2024-10-01,1.67,49
719381161846184752,"Spacious room, comfortable bed in central Berlin",13588367,Moabit West,52.52629,13.32463,Private room,75.0,2,7,2024-09-29,0.28,13
773066,Sunny Kreuzberg Studio by the Water,3088389,südliche Luisenstadt,52.49487,13.42879,Entire home/apt,67.0,300,178,2022-01-31,1.21,0
1299050811480962893,Blueground | Neukölln studio apartment,434485440,Reuterstraße,52.4865223,13.4309749,Entire home/apt,56.0,92,0,,0.0,12
1064221442216383376,"Blueground | Mitte, fully furnished & equipped",434485440,Südliche Friedrichstadt,52.50567299999999,13.3904664,Entire home/apt,74.0,90,0,,0.0,365
1046563943277302860,Kiez-life Neukölln,105782964,Neuköllner Mitte/Zentrum,52.4816128721662,13.431016407219513,Entire home/apt,192.0,5,6,2024-09-29,0.64,126
802115821947251110,Comfortable guest house near water 1,494458343,Grünau,52.40919275545986,13.590309344303192,Entire home/apt,98.0,2,64,2024-09-29,2.86,351
14312400,"near FU-University,  cat & Yoga inclusive",87250324,Drakestr.,52.43306,13.28069,Private room,45.0,25,35,2024-08-16,0.34,155
13746394,6-Romantik i Altberliner Stil am Rüdesheimer Platz,26670019,Wiesbadener Straße,52.47341,13.31587,Private room,129.0,3,7,2024-09-29,0.09,360
966046017242680215,"Wunderschön, hell und groß",533876204,Dammvorstadt,52.45759,13.57879,Entire home/apt,210.0,1,41,2024-10-13,3.24,59
1067457802464449449,Typisch Berlin,52948391,Schöneberg-Süd,52.48398,13.35386,Private room,46.0,1,69,2024-12-15,6.29,252
12839362,Charmante gesamte Wohnung & Balkon,70104940,Reuterstraße,52.48543,13.43267,Entire home/apt,109.0,6,16,2024-11-02,0.15,22
635979288518256687,Central green oasis with fairytale flair,430095661,Volkspark Wilmersdorf,52.480087,13.327181,Private room,124.0,3,15,2024-10-18,0.53,72
593974341693952692,2-Stilvoll und gemütlich wohnen,26670019,Wiesbadener Straße,52.47308993014078,13.314414318544596,Private room,129.0,92,5,2024-10-11,0.26,355
568524181489295763,"Blueground | Charlottenburg, near Kurfürstendamm",434485440,Düsseldorfer Straße,52.4976041,13.3326964,Entire home/apt,91.0,90,0,,0.0,335
805674809270020431,"Blueground | Schöneberg, great location",434485440,Schöneberg-Süd,52.48003619999999,13.3472182,Entire home/apt,98.0,90,0,,0.0,265
813888198766077765,"Rockchair | ML 6.1 Super 4 Zi, Dachterrasse, Lift",155105708,Schmargendorf,52.4798759,13.2986427,Entire home/apt,518.0,92,0,,0.0,365
4406052,FeWo Willem de Kooning,939361,Buch,52.63336,13.50118,Entire home/apt,115.0,92,45,2023-05-08,0.4,350
5281256,Air conditioning 2-bedroom flat,27341594,Schöneberg-Süd,52.49315,13.34435,Entire home/apt,114.0,3,269,2024-12-09,2.3,94
255557,Cosy studio FridayBerlin for you,1343263,Frankfurter Allee Süd FK,52.50786,13.46703,Entire home/apt,87.0,2,360,2024-12-19,2.37,133
37709280,Gemütliche FeWo am nördlichen Stadtrand von Berlin,242676450,Buchholz,52.60417,13.42446,Entire home/apt,49.0,2,109,2024-12-09,1.85,150
663684201927336298,A super luxury apartment in the coolest location.,271262936,Reuterstraße,52.49341687184759,13.426596857607365,Entire home/apt,437.0,2,26,2024-10-08,0.94,180
634812150072700256,Gemütliches Cozy Schlafzimmer.,460938761,Tempelhof,52.47354888916016,13.377779960632324,Private room,42.0,1,160,2024-12-09,5.3,132
909304152065484271,Numa | Large Studio w/ Kitchenette near Ostkreuz,518507523,Frankfurter Allee Süd FK,52.5091512,13.4663866,Entire home/apt,73.0,1,9,2024-11-02,0.58,336
1270203225160955734,Cosy Design Appartement in Berlin,4202899,Schöneberg-Süd,52.47936307191003,13.346167802810667,Entire home/apt,140.0,92,0,,0.0,362
963565112549373348,"Apartment Duo max. 3 pax, from 7 nights",71613847,Oberschöneweide,52.46215791365616,13.519017335742264,Entire home/apt,81.0,7,0,,0.0,11
1242833301622059443,Apartment - im Grünen - citynah,14477936,Blankenburg/Heinersdorf/Märchenland,52.56747,13.45951,Entire home/apt,66.0,7,3,2024-10-26,1.07,109
41306762,Style and Quiet in Mitte,2958863,Alexanderplatz,52.5185,13.42303,Entire home/apt,96.0,92,2,2021-06-23,0.03,267
14956202,Old Forge Loft Apartment,93113247,Moabit Ost,52.53473,13.35206,Entire home/apt,225.0,2,230,2024-12-19,2.35,283
34134892,Romantik Apartment im grünen Berlin,34020290,Heerstrasse,52.52333,13.23903,Entire home/apt,55.0,92,2,2022-04-26,0.03,138
1149290662671206506,Großzügiges zentrales Apartment,89121996,Schloß Charlottenburg,52.514507737018526,13.300129169888312,Entire home/apt,275.0,2,17,2024-12-13,6.07,91
1228182083361670953,Doppelzimmer in Berliner Pension,592257598,Neue Kantstraße,52.50913742797662,13.289829872903042,Private room,73.0,1,15,2024-11-17,3.81,348
921473344490836118,New and luxurious Villa with 3 bedrooms,8826521,Rudow,52.40879077076926,13.497478906566716,Entire home/apt,275.0,3,4,2024-05-29,0.31,360
11115400,Privatzimmer,57745499,Forst Grunewald,52.49142,13.25683,Private room,40.0,3,232,2024-12-20,2.16,44
1274600208766425489,Luxury Apartments in East Side Gallery,467793855,Karl-Marx-Allee-Süd,52.5052259,13.4401188,Entire home/apt,81.0,1,0,,0.0,352
1118128551347674037,Serene Haven: 3BR Apt with Light Tones and Artwork,96399996,Frankfurter Allee Süd FK,52.51156539999999,13.4701854,Entire home/apt,121.0,1,41,2024-12-15,4.54,263
1117341615831888252,Zimmer #11 Doppelzimmer Standard,468179275,Düsseldorfer Straße,52.49864415742651,13.313833764640693,Private room,114.0,1,0,,0.0,319
1036713675688706764,Loft-style Central Appartment,409937455,Brunnenstr. Süd,52.537389536285,13.399169304657327,Entire home/apt,200.0,92,0,,0.0,362
44776173,Berlin Home ** Cozy &Central,357179290,Schöneberg-Süd,52.48656,13.33846,Entire home/apt,66.0,2,188,2024-12-15,3.57,62
1202089005203992590,2-room luxury apartment in Berlin City West,586029116,Schmargendorf,52.4708643,13.2790659,Entire home/apt,150.0,1,0,,0.0,363
1084183,"the heart of West Berlin,KADEWE,Zoo",1152490,Schöneberg-Nord,52.50059,13.34231,Private room,65.0,3,98,2024-11-06,0.87,342
932678944005723308,Cozy & Artsy Workation Flat,26236653,Moabit Ost,52.5267,13.34923,Entire home/apt,98.0,1,30,2024-12-01,1.74,25
19099053,Family-friendly apartment in Berlin by Arbio,133417034,Frankfurter Allee Nord,52.51731,13.47028,Entire home/apt,137.0,2,274,2024-07-29,3.0,319
1276845248500727349,Gemuetliche wohnung,658926318,Düsseldorfer Straße,52.4950194,13.3047559,Entire home/apt,100.0,1,2,2024-11-30,1.22,361
22802121,Apartments im Hostel am Schäfersee _03,73158,Parkviertel,52.56184,13.34921,Entire home/apt,70.0,2,247,2024-12-04,2.97,145
1308134584207063063,Charming flat with garden view,21510817,Lankwitz,52.43417,13.33394,Entire home/apt,95.0,3,0,,0.0,172
21406787,"Modern, central Studio in Mitte - with Anmeldung",5141022,Moabit West,52.52553,13.32742,Entire home/apt,38.0,92,7,2020-12-31,0.08,136
829637492573420588,Familien Oase in Berlin F-Hain,34089286,Frankfurter Allee Nord,52.517054724840776,13.47192216137694,Entire home/apt,156.0,6,11,2024-10-21,0.53,141
33572637,Spacious place in Kreuzkölln,159002202,Reuterstraße,52.48931702487489,13.425726602912912,Entire home/apt,132.0,2,19,2024-08-02,0.29,102
9572022,.Comfortable Private Room Nr. 7. Ehemaliger Laden,39924277,Schloß Charlottenburg,52.51061,13.28859,Private room,46.0,1,144,2024-12-16,1.43,178
1241102237180603217,WaterBliss,95588714,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.37726,13.64654,Entire home/apt,219.0,1,1,2024-09-27,0.35,345
1096343616019487560,Beautiful Loft flat center Berlin Charlottenburg,51251225,Otto-Suhr-Allee,52.51306,13.30792,Entire home/apt,93.0,1,54,2024-12-01,5.38,191
1016522520490657959,Garden Loft 115,543251525,Neue Kantstraße,52.50812,13.29821,Entire home/apt,240.0,3,4,2024-09-18,0.63,365
1197649294395524118,Helles Elegantes Zimmer in Berlin-Schoeneberg 4,46134517,Schöneberg-Nord,52.49815,13.3457,Private room,55.0,1,26,2024-12-15,5.23,354
913526902220643361,Modernes Apartment in Schöneberg,17677975,Schöneberg-Nord,52.49337,13.36487,Entire home/apt,46.0,92,0,,0.0,263
517425,Maritime Room in the Center of Berlin,2547002,Prenzlauer Berg Südwest,52.53097,13.41577,Private room,39.0,1,815,2024-12-06,5.35,344
